name|code|MaxRange|DayNum|message_score_max|message_score_min|message_score_dis|basic_score_max|basic_score_min|total_score_max|total_score_min
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002546"><span class="fore-stock-name">新联电子</span><span class="fore-stock-spell displaynone">002546XLDZ</span></a>|<span class="fore-stock-code">sz002546</span>|0.28|7|7.5|7.5|0|6.3|6.3|6.4|6.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002714"><span class="fore-stock-name">牧原股份</span><span class="fore-stock-spell displaynone">002714MYGF</span></a>|<span class="fore-stock-code">sz002714</span>|0.28|7|8.4|8.4|0|7|7|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300062"><span class="fore-stock-name">中能电气</span><span class="fore-stock-spell displaynone">300062ZNDQ</span></a>|<span class="fore-stock-code">sz300062</span>|0.28|7|4.8|4.8|0|4.7|4.7|5.9|5.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300167"><span class="fore-stock-name">迪威视讯</span><span class="fore-stock-spell displaynone">300167DWSX</span></a>|<span class="fore-stock-code">sz300167</span>|0.28|7|5.1|5.1|0|4.7|4.7|6.2|6.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300186"><span class="fore-stock-name">大华农</span><span class="fore-stock-spell displaynone">300186DHN</span></a>|<span class="fore-stock-code">sz300186</span>|0.28|7|6.8|6.8|0|5.8|5.8|6.9|6.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300223"><span class="fore-stock-name">北京君正</span><span class="fore-stock-spell displaynone">300223BJJZ</span></a>|<span class="fore-stock-code">sz300223</span>|0.28|7|6.4|6.4|0|4.6|4.6|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300321"><span class="fore-stock-name">同大股份</span><span class="fore-stock-spell displaynone">300321TDGF</span></a>|<span class="fore-stock-code">sz300321</span>|0.28|7|6.4|6.4|0|5.2|5.2|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300351"><span class="fore-stock-name">永贵电器</span><span class="fore-stock-spell displaynone">300351YGDQ</span></a>|<span class="fore-stock-code">sz300351</span>|0.28|7|6.4|6.4|0|5.7|5.7|6.9|6.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300427"><span class="fore-stock-name">红相电力</span><span class="fore-stock-spell displaynone">300427HXDL</span></a>|<span class="fore-stock-code">sz300427</span>|0.28|7|6.6|6.6|0|6.4|6.4|5.9|5.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600711"><span class="fore-stock-name">盛屯矿业</span><span class="fore-stock-spell displaynone">600711STKY</span></a>|<span class="fore-stock-code">sh600711</span>|0.27|7|5.6|5.6|0|8|8|6.1|6.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600728"><span class="fore-stock-name">佳都科技</span><span class="fore-stock-spell displaynone">600728JDKJ</span></a>|<span class="fore-stock-code">sh600728</span>|0.27|7|5.6|5.6|0|6|6|6.1|6.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000005"><span class="fore-stock-name">世纪星源</span><span class="fore-stock-spell displaynone">000005SJXY</span></a>|<span class="fore-stock-code">sz000005</span>|0.27|7|3.4|3.4|0|5.7|5.7|4.5|4.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000400"><span class="fore-stock-name">许继电气</span><span class="fore-stock-spell displaynone">000400XJDQ</span></a>|<span class="fore-stock-code">sz000400</span>|0.27|7|1.6|1.6|0|4.8|4.8|4.4|4.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000517"><span class="fore-stock-name">荣安地产</span><span class="fore-stock-spell displaynone">000517RADC</span></a>|<span class="fore-stock-code">sz000517</span>|0.27|7|4.3|4.3|0|4.5|4.5|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000920"><span class="fore-stock-name">南方汇通</span><span class="fore-stock-spell displaynone">000920NFHT</span></a>|<span class="fore-stock-code">sz000920</span>|0.27|6|2.7|2.7|0|6.2|6.2|6.2|6.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000987"><span class="fore-stock-name">广州友谊</span><span class="fore-stock-spell displaynone">000987GZYY</span></a>|<span class="fore-stock-code">sz000987</span>|0.27|7|5.5|5.5|0|5.2|5.2|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002028"><span class="fore-stock-name">思源电气</span><span class="fore-stock-spell displaynone">002028SYDQ</span></a>|<span class="fore-stock-code">sz002028</span>|0.27|7|6.4|6.4|0|5.8|5.8|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002151"><span class="fore-stock-name">北斗星通</span><span class="fore-stock-spell displaynone">002151BDXT</span></a>|<span class="fore-stock-code">sz002151</span>|0.27|7|5.8|5.8|0|5.9|5.9|5.5|5.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002163"><span class="fore-stock-name">中航三鑫</span><span class="fore-stock-spell displaynone">002163ZHSX</span></a>|<span class="fore-stock-code">sz002163</span>|0.27|7|4.3|4.3|0|5.3|5.3|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002197"><span class="fore-stock-name">证通电子</span><span class="fore-stock-spell displaynone">002197ZTDZ</span></a>|<span class="fore-stock-code">sz002197</span>|0.27|7|6.8|6.8|0|5.7|5.7|6.2|6.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002270"><span class="fore-stock-name">法因数控</span><span class="fore-stock-spell displaynone">002270FYSK</span></a>|<span class="fore-stock-code">sz002270</span>|0.27|7|5.2|5.2|0|4.3|4.3|4.5|4.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002284"><span class="fore-stock-name">亚太股份</span><span class="fore-stock-spell displaynone">002284YTGF</span></a>|<span class="fore-stock-code">sz002284</span>|0.27|7|6.6|6.6|0|5.1|5.1|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002494"><span class="fore-stock-name">华斯股份</span><span class="fore-stock-spell displaynone">002494HSGF</span></a>|<span class="fore-stock-code">sz002494</span>|0.27|7|2.6|2.6|0|4.6|4.6|5.2|5.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002584"><span class="fore-stock-name">西陇化工</span><span class="fore-stock-spell displaynone">002584XLHG</span></a>|<span class="fore-stock-code">sz002584</span>|0.27|7|5.8|5.8|0|6|6|6.3|6.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002666"><span class="fore-stock-name">德联集团</span><span class="fore-stock-spell displaynone">002666DLJT</span></a>|<span class="fore-stock-code">sz002666</span>|0.27|7|6.3|6.3|0|5.2|5.2|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002739"><span class="fore-stock-name">万达院线</span><span class="fore-stock-spell displaynone">002739WDYX</span></a>|<span class="fore-stock-code">sz002739</span>|0.27|4|8.1|8.1|0|6.4|6.4|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300025"><span class="fore-stock-name">华星创业</span><span class="fore-stock-spell displaynone">300025HXCY</span></a>|<span class="fore-stock-code">sz300025</span>|0.27|7|7.3|7.3|0|6.5|6.5|6.5|6.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300160"><span class="fore-stock-name">秀强股份</span><span class="fore-stock-spell displaynone">300160XQGF</span></a>|<span class="fore-stock-code">sz300160</span>|0.27|7|7.8|7.8|0|6.8|6.8|6.9|6.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300163"><span class="fore-stock-name">先锋新材</span><span class="fore-stock-spell displaynone">300163XFXC</span></a>|<span class="fore-stock-code">sz300163</span>|0.27|7|4.9|4.9|0|5.1|5.1|4.8|4.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300202"><span class="fore-stock-name">聚龙股份</span><span class="fore-stock-spell displaynone">300202JLGF</span></a>|<span class="fore-stock-code">sz300202</span>|0.27|7|6.2|6.2|0|5.4|5.4|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300331"><span class="fore-stock-name">苏大维格</span><span class="fore-stock-spell displaynone">300331SDWG</span></a>|<span class="fore-stock-code">sz300331</span>|0.27|7|4|4|0|5.5|5.5|5.5|5.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300358"><span class="fore-stock-name">楚天科技</span><span class="fore-stock-spell displaynone">300358CTKJ</span></a>|<span class="fore-stock-code">sz300358</span>|0.27|7|4.8|4.8|0|5.7|5.7|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300413"><span class="fore-stock-name">快乐购</span><span class="fore-stock-spell displaynone">300413KLG</span></a>|<span class="fore-stock-code">sz300413</span>|0.27|7|5.2|5.2|0|4.6|4.6|5.5|5.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300419"><span class="fore-stock-name">浩丰科技</span><span class="fore-stock-spell displaynone">300419HFKJ</span></a>|<span class="fore-stock-code">sz300419</span>|0.27|7|5|5|0|5.2|5.2|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600012"><span class="fore-stock-name">皖通高速</span><span class="fore-stock-spell displaynone">600012WTGS</span></a>|<span class="fore-stock-code">sh600012</span>|0.26|7|5.5|5.5|0|6.8|6.8|6.7|6.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600077"><span class="fore-stock-name">宋都股份</span><span class="fore-stock-spell displaynone">600077SDGF</span></a>|<span class="fore-stock-code">sh600077</span>|0.26|7|5.5|5.5|0|5.7|5.7|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600135"><span class="fore-stock-name">乐凯胶片</span><span class="fore-stock-spell displaynone">600135LKJP</span></a>|<span class="fore-stock-code">sh600135</span>|0.26|7|5.5|5.5|0|4.5|4.5|4.9|4.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600680"><span class="fore-stock-name">上海普天</span><span class="fore-stock-spell displaynone">600680SHPT</span></a>|<span class="fore-stock-code">sh600680</span>|0.26|7|4.3|4.3|0|5.4|5.4|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600844"><span class="fore-stock-name">丹化科技</span><span class="fore-stock-spell displaynone">600844DHKJ</span></a>|<span class="fore-stock-code">sh600844</span>|0.26|7|5.5|5.5|0|7.2|7.2|6.9|6.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh601633"><span class="fore-stock-name">长城汽车</span><span class="fore-stock-spell displaynone">601633CCQC</span></a>|<span class="fore-stock-code">sh601633</span>|0.26|7|6.3|6.3|0|7.1|7.1|5.7|5.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh601777"><span class="fore-stock-name">力帆股份</span><span class="fore-stock-spell displaynone">601777LFGF</span></a>|<span class="fore-stock-code">sh601777</span>|0.26|7|5.5|5.5|0|5.4|5.4|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh603869"><span class="fore-stock-name">北部湾旅</span><span class="fore-stock-spell displaynone">603869BBWL</span></a>|<span class="fore-stock-code">sh603869</span>|0.26|7|5.5|5.5|0|6.3|6.3|5.9|5.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000547"><span class="fore-stock-name">闽福发Ａ</span><span class="fore-stock-spell displaynone">000547MFFA</span></a>|<span class="fore-stock-code">sz000547</span>|0.26|7|7.3|7.3|0|6.1|6.1|6.8|6.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000564"><span class="fore-stock-name">西安民生</span><span class="fore-stock-spell displaynone">000564XAMS</span></a>|<span class="fore-stock-code">sz000564</span>|0.26|7|5.2|5.2|0|4.7|4.7|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000565"><span class="fore-stock-name">渝三峡Ａ</span><span class="fore-stock-spell displaynone">000565YSXA</span></a>|<span class="fore-stock-code">sz000565</span>|0.26|7|9.6|9.6|0|6|6|7.1|7.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000682"><span class="fore-stock-name">东方电子</span><span class="fore-stock-spell displaynone">000682DFDZ</span></a>|<span class="fore-stock-code">sz000682</span>|0.26|7|5.5|5.5|0|5.1|5.1|4.1|4.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000810"><span class="fore-stock-name">创维数字</span><span class="fore-stock-spell displaynone">000810CWSZ</span></a>|<span class="fore-stock-code">sz000810</span>|0.26|7|5.5|5.5|0|6.3|6.3|6.5|6.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000925"><span class="fore-stock-name">众合科技</span><span class="fore-stock-spell displaynone">000925ZHKJ</span></a>|<span class="fore-stock-code">sz000925</span>|0.26|7|5.6|5.6|0|7.5|7.5|6.1|6.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002227"><span class="fore-stock-name">奥特迅</span><span class="fore-stock-spell displaynone">002227ATX</span></a>|<span class="fore-stock-code">sz002227</span>|0.26|7|1.7|1.7|0|5.1|5.1|3.6|3.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002280"><span class="fore-stock-name">联络互动</span><span class="fore-stock-spell displaynone">002280LLHD</span></a>|<span class="fore-stock-code">sz002280</span>|0.26|7|6.1|6.1|0|6|6|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002441"><span class="fore-stock-name">众业达</span><span class="fore-stock-spell displaynone">002441ZYD</span></a>|<span class="fore-stock-code">sz002441</span>|0.26|7|6.1|6.1|0|5.5|5.5|4.3|4.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002635"><span class="fore-stock-name">安洁科技</span><span class="fore-stock-spell displaynone">002635AJKJ</span></a>|<span class="fore-stock-code">sz002635</span>|0.26|7|7.8|7.8|0|6.2|6.2|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002735"><span class="fore-stock-name">王子新材</span><span class="fore-stock-spell displaynone">002735WZXC</span></a>|<span class="fore-stock-code">sz002735</span>|0.26|7|7|7|0|4.5|4.5|4.5|4.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002756"><span class="fore-stock-name">永兴特钢</span><span class="fore-stock-spell displaynone">002756YXTG</span></a>|<span class="fore-stock-code">sz002756</span>|0.26|7|4.9|4.9|0|6.6|6.6|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002772"><span class="fore-stock-name">众兴菌业</span><span class="fore-stock-spell displaynone">002772ZXJY</span></a>|<span class="fore-stock-code">sz002772</span>|0.26|7|6.1|6.1|0|6.3|6.3|5.2|5.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300107"><span class="fore-stock-name">建新股份</span><span class="fore-stock-spell displaynone">300107JXGF</span></a>|<span class="fore-stock-code">sz300107</span>|0.26|7|1.8|1.8|0|4.3|4.3|4.5|4.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300147"><span class="fore-stock-name">香雪制药</span><span class="fore-stock-spell displaynone">300147XXZY</span></a>|<span class="fore-stock-code">sz300147</span>|0.26|7|6|6|0|5.5|5.5|4.7|4.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300268"><span class="fore-stock-name">万福生科</span><span class="fore-stock-spell displaynone">300268WFSK</span></a>|<span class="fore-stock-code">sz300268</span>|0.26|7|5.4|5.4|0|4.5|4.5|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300294"><span class="fore-stock-name">博雅生物</span><span class="fore-stock-spell displaynone">300294BYSW</span></a>|<span class="fore-stock-code">sz300294</span>|0.26|7|6.2|6.2|0|5.7|5.7|6.3|6.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300345"><span class="fore-stock-name">红宇新材</span><span class="fore-stock-spell displaynone">300345HYXC</span></a>|<span class="fore-stock-code">sz300345</span>|0.26|7|6.4|6.4|0|6.6|6.6|4.9|4.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300377"><span class="fore-stock-name">赢时胜</span><span class="fore-stock-spell displaynone">300377YSS</span></a>|<span class="fore-stock-code">sz300377</span>|0.26|7|6|6|0|5.7|5.7|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300385"><span class="fore-stock-name">雪浪环境</span><span class="fore-stock-spell displaynone">300385XLHJ</span></a>|<span class="fore-stock-code">sz300385</span>|0.26|7|6.4|6.4|0|5.9|5.9|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300395"><span class="fore-stock-name">菲利华</span><span class="fore-stock-spell displaynone">300395FLH</span></a>|<span class="fore-stock-code">sz300395</span>|0.26|7|6.4|6.4|0|6|6|7|7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600289"><span class="fore-stock-name">亿阳信通</span><span class="fore-stock-spell displaynone">600289YYXT</span></a>|<span class="fore-stock-code">sh600289</span>|0.25|7|5.6|5.6|0|5.9|5.9|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600313"><span class="fore-stock-name">农发种业</span><span class="fore-stock-spell displaynone">600313NFZY</span></a>|<span class="fore-stock-code">sh600313</span>|0.25|7|5.5|5.5|0|6|6|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600416"><span class="fore-stock-name">湘电股份</span><span class="fore-stock-spell displaynone">600416XDGF</span></a>|<span class="fore-stock-code">sh600416</span>|0.25|7|5.7|5.7|0|6|6|5.7|5.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600562"><span class="fore-stock-name">国睿科技</span><span class="fore-stock-spell displaynone">600562GRKJ</span></a>|<span class="fore-stock-code">sh600562</span>|0.25|7|5.5|5.5|0|6|6|6.4|6.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600720"><span class="fore-stock-name">祁连山</span><span class="fore-stock-spell displaynone">600720QLS</span></a>|<span class="fore-stock-code">sh600720</span>|0.25|7|5.4|5.4|0|4.5|4.5|4.5|4.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600826"><span class="fore-stock-name">兰生股份</span><span class="fore-stock-spell displaynone">600826LSGF</span></a>|<span class="fore-stock-code">sh600826</span>|0.25|7|6|6|0|5|5|4.2|4.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh600973"><span class="fore-stock-name">宝胜股份</span><span class="fore-stock-spell displaynone">600973BSGF</span></a>|<span class="fore-stock-code">sh600973</span>|0.25|7|5.5|5.5|0|7.1|7.1|6|6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh601233"><span class="fore-stock-name">桐昆股份</span><span class="fore-stock-spell displaynone">601233TKGF</span></a>|<span class="fore-stock-code">sh601233</span>|0.25|7|5.7|5.7|0|7.5|7.5|5.7|5.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh601519"><span class="fore-stock-name">大智慧</span><span class="fore-stock-spell displaynone">601519DZH</span></a>|<span class="fore-stock-code">sh601519</span>|0.25|7|4.1|4.1|0|5.1|5.1|5.3|5.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh603000"><span class="fore-stock-name">人民网</span><span class="fore-stock-spell displaynone">603000RMW</span></a>|<span class="fore-stock-code">sh603000</span>|0.25|7|5.4|5.4|0|5.1|5.1|5.1|5.1
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sh603008"><span class="fore-stock-name">喜临门</span><span class="fore-stock-spell displaynone">603008XLM</span></a>|<span class="fore-stock-code">sh603008</span>|0.25|7|5.6|5.6|0|6.1|6.1|6.3|6.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000008"><span class="fore-stock-name">神州高铁</span><span class="fore-stock-spell displaynone">000008SZGT</span></a>|<span class="fore-stock-code">sz000008</span>|0.25|7|6.9|6.9|0|6.8|6.8|5.8|5.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000488"><span class="fore-stock-name">晨鸣纸业</span><span class="fore-stock-spell displaynone">000488CMZY</span></a>|<span class="fore-stock-code">sz000488</span>|0.25|7|8.8|8.8|0|6.9|6.9|6.8|6.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000503"><span class="fore-stock-name">海虹控股</span><span class="fore-stock-spell displaynone">000503HHKG</span></a>|<span class="fore-stock-code">sz000503</span>|0.25|7|2|2|0|4.9|4.9|5|5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz000967"><span class="fore-stock-name">上风高科</span><span class="fore-stock-spell displaynone">000967SFGK</span></a>|<span class="fore-stock-code">sz000967</span>|0.25|7|5.5|5.5|0|5.9|5.9|6.3|6.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002115"><span class="fore-stock-name">三维通信</span><span class="fore-stock-spell displaynone">002115SWTX</span></a>|<span class="fore-stock-code">sz002115</span>|0.25|7|7|7|0|6.2|6.2|5.6|5.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002157"><span class="fore-stock-name">正邦科技</span><span class="fore-stock-spell displaynone">002157ZBKJ</span></a>|<span class="fore-stock-code">sz002157</span>|0.25|7|7.8|7.8|0|8.1|8.1|6.8|6.8
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002161"><span class="fore-stock-name">远望谷</span><span class="fore-stock-spell displaynone">002161YWG</span></a>|<span class="fore-stock-code">sz002161</span>|0.25|7|1.8|1.8|0|6.2|6.2|4.6|4.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002180"><span class="fore-stock-name">艾派克</span><span class="fore-stock-spell displaynone">002180APK</span></a>|<span class="fore-stock-code">sz002180</span>|0.25|7|6.5|6.5|0|6.5|6.5|6.7|6.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002256"><span class="fore-stock-name">彩虹精化</span><span class="fore-stock-spell displaynone">002256CHJH</span></a>|<span class="fore-stock-code">sz002256</span>|0.25|7|5.9|5.9|0|6.7|6.7|6.2|6.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002326"><span class="fore-stock-name">永太科技</span><span class="fore-stock-spell displaynone">002326YTKJ</span></a>|<span class="fore-stock-code">sz002326</span>|0.25|7|8.8|8.8|0|6.7|6.7|6.9|6.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002331"><span class="fore-stock-name">皖通科技</span><span class="fore-stock-spell displaynone">002331WTKJ</span></a>|<span class="fore-stock-code">sz002331</span>|0.25|7|7.4|7.4|0|5.6|5.6|6.5|6.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002425"><span class="fore-stock-name">凯撒股份</span><span class="fore-stock-spell displaynone">002425KSGF</span></a>|<span class="fore-stock-code">sz002425</span>|0.25|7|6.1|6.1|0|6.2|6.2|7|7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002496"><span class="fore-stock-name">辉丰股份</span><span class="fore-stock-spell displaynone">002496HFGF</span></a>|<span class="fore-stock-code">sz002496</span>|0.25|7|4.4|4.4|0|6.5|6.5|6.6|6.6
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002559"><span class="fore-stock-name">亚威股份</span><span class="fore-stock-spell displaynone">002559YWGF</span></a>|<span class="fore-stock-code">sz002559</span>|0.25|7|4.3|4.3|0|5.1|5.1|5.3|5.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002651"><span class="fore-stock-name">利君股份</span><span class="fore-stock-spell displaynone">002651LJGF</span></a>|<span class="fore-stock-code">sz002651</span>|0.25|7|2.7|2.7|0|4.6|4.6|5.4|5.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002656"><span class="fore-stock-name">卡奴迪路</span><span class="fore-stock-spell displaynone">002656KNDL</span></a>|<span class="fore-stock-code">sz002656</span>|0.25|7|6.4|6.4|0|5.9|5.9|6.3|6.3
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz002722"><span class="fore-stock-name">金轮股份</span><span class="fore-stock-spell displaynone">002722JLGF</span></a>|<span class="fore-stock-code">sz002722</span>|0.25|7|7.6|7.6|0|5.5|5.5|5.9|5.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300004"><span class="fore-stock-name">南风股份</span><span class="fore-stock-spell displaynone">300004NFGF</span></a>|<span class="fore-stock-code">sz300004</span>|0.25|7|6.1|6.1|0|4.9|4.9|5.7|5.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300126"><span class="fore-stock-name">锐奇股份</span><span class="fore-stock-spell displaynone">300126RQGF</span></a>|<span class="fore-stock-code">sz300126</span>|0.25|7|3.7|3.7|0|5.3|5.3|4.7|4.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300154"><span class="fore-stock-name">瑞凌股份</span><span class="fore-stock-spell displaynone">300154RLGF</span></a>|<span class="fore-stock-code">sz300154</span>|0.25|7|4.8|4.8|0|4.2|4.2|4.4|4.4
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300156"><span class="fore-stock-name">神雾环保</span><span class="fore-stock-spell displaynone">300156SWHB</span></a>|<span class="fore-stock-code">sz300156</span>|0.25|7|7.2|7.2|0|6.8|6.8|4.9|4.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300172"><span class="fore-stock-name">中电环保</span><span class="fore-stock-spell displaynone">300172ZDHB</span></a>|<span class="fore-stock-code">sz300172</span>|0.25|7|6.4|6.4|0|4.9|4.9|5.7|5.7
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300217"><span class="fore-stock-name">东方电热</span><span class="fore-stock-spell displaynone">300217DFDR</span></a>|<span class="fore-stock-code">sz300217</span>|0.25|7|5.2|5.2|0|5.7|5.7|5.5|5.5
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300219"><span class="fore-stock-name">鸿利光电</span><span class="fore-stock-spell displaynone">300219HLGD</span></a>|<span class="fore-stock-code">sz300219</span>|0.25|7|6.7|6.7|0|8.7|8.7|6.9|6.9
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300220"><span class="fore-stock-name">金运激光</span><span class="fore-stock-spell displaynone">300220JYJG</span></a>|<span class="fore-stock-code">sz300220</span>|0.25|7|4.7|4.7|0|5.6|5.6|5.2|5.2
<a target="_blank" href="http://localhost/ForeShadowAlpha/Chart.php?code=sz300276"><span class="fore-stock-name">三丰智能</span><span class="fore-stock-spell displaynone">300276SFZN</span></a>|<span class="fore-stock-code">sz300276</span>|0.25|7|4.9|4.9|0|5.1|5.1|5.6|5.6
