name|code|MaxRange|DayNum|message_score_max|message_score_min|message_score_dis|basic_score_max|basic_score_min|total_score_max|total_score_min
<a target="_blank" href="/Chart.php?code=sz000701"><span class="fore-stock-name">厦门信达</span><span class="fore-stock-spell displaynone">000701XMXD</span></a>|<span class="fore-stock-code">sz000701</span>|0.45|6|6.1|6.1|0|7.5|7.5|6.7|6.7
<a target="_blank" href="/Chart.php?code=sz300366"><span class="fore-stock-name">创意信息</span><span class="fore-stock-spell displaynone">300366CYXX</span></a>|<span class="fore-stock-code">sz300366</span>|0.29|6|6.2|6.2|0|5.9|5.9|4.6|4.6
<a target="_blank" href="/Chart.php?code=sz300353"><span class="fore-stock-name">东土科技</span><span class="fore-stock-spell displaynone">300353DTKJ</span></a>|<span class="fore-stock-code">sz300353</span>|0.3|6|6.2|6.2|0|6.6|6.6|4.8|4.8
<a target="_blank" href="/Chart.php?code=sz300064"><span class="fore-stock-name">豫金刚石</span><span class="fore-stock-spell displaynone">300064YJGS</span></a>|<span class="fore-stock-code">sz300064</span>|0.34|6|6.2|6.2|0|7.1|7.1|4.9|4.9
<a target="_blank" href="/Chart.php?code=sz300075"><span class="fore-stock-name">数字政通</span><span class="fore-stock-spell displaynone">300075SZZT</span></a>|<span class="fore-stock-code">sz300075</span>|0.2|6|6.2|6.2|0|5.1|5.1|5.6|5.6
<a target="_blank" href="/Chart.php?code=sz002747"><span class="fore-stock-name">埃斯顿</span><span class="fore-stock-spell displaynone">002747ASD</span></a>|<span class="fore-stock-code">sz002747</span>|0.22|6|6.2|6.2|0|5.8|5.8|5.6|5.6
<a target="_blank" href="/Chart.php?code=sh601718"><span class="fore-stock-name">际华集团</span><span class="fore-stock-spell displaynone">601718JHJT</span></a>|<span class="fore-stock-code">sh601718</span>|0.21|6|6.2|6.2|0|6.8|6.8|5.6|5.6
<a target="_blank" href="/Chart.php?code=sz300008"><span class="fore-stock-name">上海佳豪</span><span class="fore-stock-spell displaynone">300008SHJH</span></a>|<span class="fore-stock-code">sz300008</span>|0.25|6|6.2|6.2|0|6.7|6.7|6.3|6.3
<a target="_blank" href="/Chart.php?code=sz300365"><span class="fore-stock-name">恒华科技</span><span class="fore-stock-spell displaynone">300365HHKJ</span></a>|<span class="fore-stock-code">sz300365</span>|0.27|6|6.2|6.2|0|4.5|4.5|6.4|6.4
<a target="_blank" href="/Chart.php?code=sz300043"><span class="fore-stock-name">互动娱乐</span><span class="fore-stock-spell displaynone">300043HDYL</span></a>|<span class="fore-stock-code">sz300043</span>|0.2|6|6.2|6.2|0|5.5|5.5|6.4|6.4
<a target="_blank" href="/Chart.php?code=sz002003"><span class="fore-stock-name">伟星股份</span><span class="fore-stock-spell displaynone">002003WXGF</span></a>|<span class="fore-stock-code">sz002003</span>|0.24|6|6.3|6.3|0|6.1|6.1|4.8|4.8
<a target="_blank" href="/Chart.php?code=sz002117"><span class="fore-stock-name">东港股份</span><span class="fore-stock-spell displaynone">002117DGGF</span></a>|<span class="fore-stock-code">sz002117</span>|0.2|6|6.3|6.3|0|6.3|6.3|4.9|4.9
<a target="_blank" href="/Chart.php?code=sz000698"><span class="fore-stock-name">沈阳化工</span><span class="fore-stock-spell displaynone">000698SYHG</span></a>|<span class="fore-stock-code">sz000698</span>|0.21|6|6.3|6.3|0|6|6|5.1|5.1
<a target="_blank" href="/Chart.php?code=sh600355"><span class="fore-stock-name">精伦电子</span><span class="fore-stock-spell displaynone">600355JLDZ</span></a>|<span class="fore-stock-code">sh600355</span>|0.25|6|6.3|6.3|0|4.2|4.2|5.4|5.4
<a target="_blank" href="/Chart.php?code=sz000404"><span class="fore-stock-name">华意压缩</span><span class="fore-stock-spell displaynone">000404HYYS</span></a>|<span class="fore-stock-code">sz000404</span>|0.2|6|6.3|6.3|0|6.4|6.4|5.9|5.9
<a target="_blank" href="/Chart.php?code=sz300329"><span class="fore-stock-name">海伦钢琴</span><span class="fore-stock-spell displaynone">300329HLGQ</span></a>|<span class="fore-stock-code">sz300329</span>|0.31|6|6.3|6.3|0|4.8|4.8|6.1|6.1
<a target="_blank" href="/Chart.php?code=sz300321"><span class="fore-stock-name">同大股份</span><span class="fore-stock-spell displaynone">300321TDGF</span></a>|<span class="fore-stock-code">sz300321</span>|0.21|6|6.4|6.4|0|5.2|5.2|5.4|5.4
<a target="_blank" href="/Chart.php?code=sz300314"><span class="fore-stock-name">戴维医疗</span><span class="fore-stock-spell displaynone">300314DWYL</span></a>|<span class="fore-stock-code">sz300314</span>|0.28|6|6.4|6.4|0|4.6|4.6|5.6|5.6
<a target="_blank" href="/Chart.php?code=sz300469"><span class="fore-stock-name">信息发展</span><span class="fore-stock-spell displaynone">300469XXFZ</span></a>|<span class="fore-stock-code">sz300469</span>|0.29|6|6.4|6.4|0|4.3|4.3|5.7|5.7
<a target="_blank" href="/Chart.php?code=sz002329"><span class="fore-stock-name">皇氏集团</span><span class="fore-stock-spell displaynone">002329HSJT</span></a>|<span class="fore-stock-code">sz002329</span>|0.23|6|6.4|6.4|0|5.5|5.5|6.5|6.5
<a target="_blank" href="/Chart.php?code=sz002660"><span class="fore-stock-name">茂硕电源</span><span class="fore-stock-spell displaynone">002660MSDY</span></a>|<span class="fore-stock-code">sz002660</span>|0.24|6|6.5|6.5|0|5.2|5.2|4.9|4.9
<a target="_blank" href="/Chart.php?code=sz000662"><span class="fore-stock-name">索芙特</span><span class="fore-stock-spell displaynone">000662SFT</span></a>|<span class="fore-stock-code">sz000662</span>|0.2|6|6.6|6.6|0|4.6|4.6|5.5|5.5
<a target="_blank" href="/Chart.php?code=sz002169"><span class="fore-stock-name">智光电气</span><span class="fore-stock-spell displaynone">002169ZGDQ</span></a>|<span class="fore-stock-code">sz002169</span>|0.22|6|6.6|6.6|0|6.9|6.9|5.6|5.6
<a target="_blank" href="/Chart.php?code=sz002123"><span class="fore-stock-name">荣信股份</span><span class="fore-stock-spell displaynone">002123RXGF</span></a>|<span class="fore-stock-code">sz002123</span>|0.47|6|6.6|6.6|0|5.5|5.5|5.9|5.9
<a target="_blank" href="/Chart.php?code=sz002625"><span class="fore-stock-name">龙生股份</span><span class="fore-stock-spell displaynone">002625LSGF</span></a>|<span class="fore-stock-code">sz002625</span>|0.21|6|6.6|6.6|0|6.1|6.1|6.1|6.1
<a target="_blank" href="/Chart.php?code=sz000554"><span class="fore-stock-name">泰山石油</span><span class="fore-stock-spell displaynone">000554TSSY</span></a>|<span class="fore-stock-code">sz000554</span>|0.21|6|6.6|6.6|0|5.8|5.8|6.3|6.3
<a target="_blank" href="/Chart.php?code=sz002316"><span class="fore-stock-name">键桥通讯</span><span class="fore-stock-spell displaynone">002316JQTX</span></a>|<span class="fore-stock-code">sz002316</span>|0.47|5|6.6|6.6|0|6|6|6.5|6.5
<a target="_blank" href="/Chart.php?code=sz300252"><span class="fore-stock-name">金信诺</span><span class="fore-stock-spell displaynone">300252JXN</span></a>|<span class="fore-stock-code">sz300252</span>|0.21|6|6.6|6.6|0|6.7|6.7|6.8|6.8
<a target="_blank" href="/Chart.php?code=sz300300"><span class="fore-stock-name">汉鼎股份</span><span class="fore-stock-spell displaynone">300300HDGF</span></a>|<span class="fore-stock-code">sz300300</span>|0.29|6|6.7|6.7|0|5.8|5.8|6.2|6.2
<a target="_blank" href="/Chart.php?code=sz000526"><span class="fore-stock-name">银润投资</span><span class="fore-stock-spell displaynone">000526YRTZ</span></a>|<span class="fore-stock-code">sz000526</span>|0.28|6|6.7|6.7|0|7.5|7.5|7|7
<a target="_blank" href="/Chart.php?code=sz300426"><span class="fore-stock-name">唐德影视</span><span class="fore-stock-spell displaynone">300426TDYS</span></a>|<span class="fore-stock-code">sz300426</span>|0.34|6|6.8|6.8|0|4.6|4.6|4.2|4.2
<a target="_blank" href="/Chart.php?code=sz002405"><span class="fore-stock-name">四维图新</span><span class="fore-stock-spell displaynone">002405SWTX</span></a>|<span class="fore-stock-code">sz002405</span>|0.3|6|6.8|6.8|0|6.4|6.4|5.6|5.6
<a target="_blank" href="/Chart.php?code=sz002446"><span class="fore-stock-name">盛路通信</span><span class="fore-stock-spell displaynone">002446SLTX</span></a>|<span class="fore-stock-code">sz002446</span>|0.21|6|6.8|6.8|0|6.7|6.7|5.7|5.7
<a target="_blank" href="/Chart.php?code=sz000889"><span class="fore-stock-name">茂业物流</span><span class="fore-stock-spell displaynone">000889MYWL</span></a>|<span class="fore-stock-code">sz000889</span>|0.26|6|6.8|6.8|0|6.1|6.1|6|6
<a target="_blank" href="/Chart.php?code=sz002533"><span class="fore-stock-name">金杯电工</span><span class="fore-stock-spell displaynone">002533JBDG</span></a>|<span class="fore-stock-code">sz002533</span>|0.2|6|6.9|6.9|0|5.5|5.5|4.8|4.8
<a target="_blank" href="/Chart.php?code=sh600737"><span class="fore-stock-name">中粮屯河</span><span class="fore-stock-spell displaynone">600737ZLTH</span></a>|<span class="fore-stock-code">sh600737</span>|0.23|6|6.9|6.9|0|6.8|6.8|5.7|5.7
<a target="_blank" href="/Chart.php?code=sz002678"><span class="fore-stock-name">珠江钢琴</span><span class="fore-stock-spell displaynone">002678ZJGQ</span></a>|<span class="fore-stock-code">sz002678</span>|0.24|6|6.9|6.9|0|4.9|4.9|6.6|6.6
<a target="_blank" href="/Chart.php?code=sz002631"><span class="fore-stock-name">德尔家居</span><span class="fore-stock-spell displaynone">002631DEJJ</span></a>|<span class="fore-stock-code">sz002631</span>|0.25|6|7|7|0|4.6|4.6|5.9|5.9
<a target="_blank" href="/Chart.php?code=sz002503"><span class="fore-stock-name">搜于特</span><span class="fore-stock-spell displaynone">002503SYT</span></a>|<span class="fore-stock-code">sz002503</span>|0.2|6|7|7|0|6.1|6.1|6|6
<a target="_blank" href="/Chart.php?code=sz002487"><span class="fore-stock-name">大金重工</span><span class="fore-stock-spell displaynone">002487DJZG</span></a>|<span class="fore-stock-code">sz002487</span>|0.39|6|7|7|0|5.4|5.4|6.5|6.5
<a target="_blank" href="/Chart.php?code=sz002364"><span class="fore-stock-name">中恒电气</span><span class="fore-stock-spell displaynone">002364ZHDQ</span></a>|<span class="fore-stock-code">sz002364</span>|0.24|4|7|7|0|6|6|6.6|6.6
<a target="_blank" href="/Chart.php?code=sh603939"><span class="fore-stock-name">益丰药房</span><span class="fore-stock-spell displaynone">603939YFYF</span></a>|<span class="fore-stock-code">sh603939</span>|0.24|6|7.1|7.1|0|6|6|5.4|5.4
<a target="_blank" href="/Chart.php?code=sh600579"><span class="fore-stock-name">天华院</span><span class="fore-stock-spell displaynone">600579THY</span></a>|<span class="fore-stock-code">sh600579</span>|0.26|6|7.2|7.2|0|4.8|4.8|5.2|5.2
<a target="_blank" href="/Chart.php?code=sz000025"><span class="fore-stock-name">特力Ａ</span><span class="fore-stock-spell displaynone">000025TLA</span></a>|<span class="fore-stock-code">sz000025</span>|0.47|6|7.2|7.2|0|5.8|5.8|7.3|7.3
<a target="_blank" href="/Chart.php?code=sz300120"><span class="fore-stock-name">经纬电材</span><span class="fore-stock-spell displaynone">300120JWDC</span></a>|<span class="fore-stock-code">sz300120</span>|0.25|6|7.3|7.3|0|5.7|5.7|5.8|5.8
<a target="_blank" href="/Chart.php?code=sz002080"><span class="fore-stock-name">中材科技</span><span class="fore-stock-spell displaynone">002080ZCKJ</span></a>|<span class="fore-stock-code">sz002080</span>|0.31|6|7.3|7.3|0|7.9|7.9|6|6
<a target="_blank" href="/Chart.php?code=sz002242"><span class="fore-stock-name">九阳股份</span><span class="fore-stock-spell displaynone">002242JYGF</span></a>|<span class="fore-stock-code">sz002242</span>|0.26|6|7.4|7.4|0|7.5|7.5|5.8|5.8
<a target="_blank" href="/Chart.php?code=sz000045"><span class="fore-stock-name">深纺织Ａ</span><span class="fore-stock-spell displaynone">000045SFZA</span></a>|<span class="fore-stock-code">sz000045</span>|0.21|6|7.4|7.4|0|4.6|4.6|5.9|5.9
<a target="_blank" href="/Chart.php?code=sz002339"><span class="fore-stock-name">积成电子</span><span class="fore-stock-spell displaynone">002339JCDZ</span></a>|<span class="fore-stock-code">sz002339</span>|0.22|6|7.4|7.4|0|5.8|5.8|5.9|5.9
<a target="_blank" href="/Chart.php?code=sz002703"><span class="fore-stock-name">浙江世宝</span><span class="fore-stock-spell displaynone">002703ZJSB</span></a>|<span class="fore-stock-code">sz002703</span>|0.37|6|7.4|7.4|0|4.2|4.2|6|6
<a target="_blank" href="/Chart.php?code=sz002427"><span class="fore-stock-name">尤夫股份</span><span class="fore-stock-spell displaynone">002427YFGF</span></a>|<span class="fore-stock-code">sz002427</span>|0.28|6|7.5|7.5|0|5.7|5.7|5.5|5.5
<a target="_blank" href="/Chart.php?code=sz002095"><span class="fore-stock-name">生意宝</span><span class="fore-stock-spell displaynone">002095SYB</span></a>|<span class="fore-stock-code">sz002095</span>|0.31|6|7.5|7.5|0|5.5|5.5|5.9|5.9
<a target="_blank" href="/Chart.php?code=sz000712"><span class="fore-stock-name">锦龙股份</span><span class="fore-stock-spell displaynone">000712JLGF</span></a>|<span class="fore-stock-code">sz000712</span>|0.26|4|7.5|7.5|0|5.9|5.9|6.1|6.1
<a target="_blank" href="/Chart.php?code=sz002546"><span class="fore-stock-name">新联电子</span><span class="fore-stock-spell displaynone">002546XLDZ</span></a>|<span class="fore-stock-code">sz002546</span>|0.22|6|7.5|7.5|0|6.3|6.3|6.4|6.4
<a target="_blank" href="/Chart.php?code=sh600136"><span class="fore-stock-name">道博股份</span><span class="fore-stock-spell displaynone">600136DBGF</span></a>|<span class="fore-stock-code">sh600136</span>|0.22|6|7.8|7.8|0|7.2|7.2|8|8
<a target="_blank" href="/Chart.php?code=sz002298"><span class="fore-stock-name">鑫龙电器</span><span class="fore-stock-spell displaynone">002298XLDQ</span></a>|<span class="fore-stock-code">sz002298</span>|0.2|6|7.9|7.9|0|5.4|5.4|5.3|5.3
<a target="_blank" href="/Chart.php?code=sz300059"><span class="fore-stock-name">东方财富</span><span class="fore-stock-spell displaynone">300059DFCF</span></a>|<span class="fore-stock-code">sz300059</span>|0.27|6|7.9|7.9|0|7|7|5.6|5.6
<a target="_blank" href="/Chart.php?code=sh603169"><span class="fore-stock-name">兰石重装</span><span class="fore-stock-spell displaynone">603169LSZZ</span></a>|<span class="fore-stock-code">sh603169</span>|0.23|6|8|8|0|7.4|7.4|5|5
<a target="_blank" href="/Chart.php?code=sz002682"><span class="fore-stock-name">龙洲股份</span><span class="fore-stock-spell displaynone">002682LZGF</span></a>|<span class="fore-stock-code">sz002682</span>|0.24|6|9.2|9.2|0|6.3|6.3|6.9|6.9
<a target="_blank" href="/Chart.php?code=sz002657"><span class="fore-stock-name">中科金财</span><span class="fore-stock-spell displaynone">002657ZKJC</span></a>|<span class="fore-stock-code">sz002657</span>|0.21|6|9.4|9.4|0|5.5|5.5|5.2|5.2
<a target="_blank" href="/Chart.php?code=sz002395"><span class="fore-stock-name">双象股份</span><span class="fore-stock-spell displaynone">002395SXGF</span></a>|<span class="fore-stock-code">sz002395</span>|0.21|6|9.4|9.4|0|5.2|5.2|5.9|5.9
